SaleID,SaleDate,ProductID,Quantity,TotalPrice,CustomerID,StoreID,Profit,Month,Season,Year,ProductCategory,Brand
SALE0135270,2023-12-22,P1682,5,2419.0,CUST00165,STORE010,395.82921415676543,12,Winter,2023,Electronics,Unify
SALE0135271,2023-07-10,P1243,1,20116.9,CUST00392,STORE007,4179.579449762417,7,Summer,2023,Home Goods,Vanguard
SALE0135272,2023-11-21,P1997,3,10067.88,CUST00981,STORE010,1532.6436908297242,11,Autumn,2023,Tools,StylePro
SALE0135273,2024-02-06,P1390,2,422.58,CUST00167,STORE002,65.15395927827005,2,Winter,2024,Home Goods,Nexus
SALE0135274,2024-12-11,P2376,3,2641.08,CUST00619,STORE001,645.9967473132109,12,Winter,2024,Apparel,Unify
SALE0135275,2024-11-06,P2346,5,225205.6,CUST00953,STORE008,42857.57629945954,11,Autumn,2024,Apparel,YieldMaster
SALE0135276,2024-10-19,P2417,5,608.45,CUST00200,STORE010,115.66045868564608,10,Autumn,2024,Home Goods,PrimeTools
SALE0135277,2024-12-07,P2277,4,1637.84,CUST00661,STORE005,285.7611309950924,12,Winter,2024,Food,GreenGarden
SALE0135278,2024-10-20,P1496,1,355.27,CUST00087,STORE003,64.1700091447361,10,Autumn,2024,Tools,DreamSleep
SALE0135279,2024-07-28,P2423,3,619.26,CUST00089,STORE003,148.33723264904754,7,Summer,2024,Tools,Stellar
SALE0135280,2024-11-15,P1155,1,76.94,CUST00464,STORE010,16.308754611491047,11,Autumn,2024,Tools,Nexus
SALE0135281,2024-12-08,P1600,2,1516.84,CUST00868,STORE010,351.8446851557526,12,Winter,2024,Tools,AquaFlow
SALE0135282,2024-05-25,P2097,1,585.47,CUST00361,STORE002,145.6871008770601,5,Spring,2024,Apparel,GlobalGifts
SALE0135283,2024-08-08,P2266,1,653.74,CUST00310,STORE008,111.00330075836555,8,Summer,2024,Tools,Wavecrest
SALE0135284,2024-10-10,P1673,1,7203.92,CUST00710,STORE007,1541.920478281928,10,Autumn,2024,Electronics,ZenithGear
SALE0135285,2024-01-05,P1209,1,139.7,CUST00677,STORE009,23.369884248537826,1,Winter,2024,Tools,BrightSpark
SALE0135286,2023-07-05,P1747,5,78954.0,CUST00416,STORE008,14705.949741394168,7,Summer,2023,Electronics,ZenithGear
SALE0135287,2024-12-25,P1608,3,746.49,CUST00638,STORE008,127.03271216320177,12,Winter,2024,Home Goods,EcoLiving
SALE0135288,2023-09-17,P2142,3,841.26,CUST00905,STORE001,136.78854266530948,9,Autumn,2023,Books,BrightSpark
SALE0135289,2023-07-15,P2264,4,6354.4,CUST00116,STORE004,1545.9792589181654,7,Summer,2023,Electronics,StylePro
SALE0135290,2024-03-13,P1870,2,908.78,CUST00225,STORE001,159.87084788897982,3,Spring,2024,Books,Xpert
SALE0135291,2024-03-08,P1961,5,1756.2,CUST00520,STORE005,417.8556155364856,3,Spring,2024,Tools,HomeComforts
SALE0135292,2023-09-03,P1455,1,1975.33,CUST00749,STORE006,319.2553175284207,9,Autumn,2023,Home Goods,OptiSolve
SALE0135293,2023-07-02,P2052,4,4496.0,CUST00873,STORE006,887.8062217063468,7,Summer,2023,Books,Evergreen
SALE0135294,2024-04-02,P1454,1,1193.4,CUST00753,STORE001,275.7938783277317,4,Spring,2024,Home Goods,Xpert
SALE0135295,2024-02-17,P1118,4,489.8,CUST00402,STORE004,118.39239704278862,2,Winter,2024,Apparel,Vanguard
SALE0135296,2023-08-13,P1136,2,195.64,CUST00001,STORE002,45.25017313715186,8,Summer,2023,Electronics,Quantum
SALE0135297,2023-09-23,P1651,4,1856.12,CUST00504,STORE002,315.8807358941236,9,Autumn,2023,Food,BrightSpark
SALE0135298,2023-10-17,P2193,2,2856.26,CUST00062,STORE009,523.4808799682494,10,Autumn,2023,Electronics,TechNova
SALE0135299,2023-08-09,P1959,2,573.78,CUST00050,STORE007,108.0941961798613,8,Summer,2023,Food,EleganceWear
SALE0135300,2024-05-28,P1188,3,2371.14,CUST00098,STORE007,432.16729151134905,5,Spring,2024,Apparel,StylePro
SALE0135301,2023-11-06,P1335,3,3036.54,CUST00923,STORE006,755.6429958808632,11,Autumn,2023,Tools,VitalityPlus
SALE0135302,2024-12-27,P1059,1,534.37,CUST00502,STORE009,107.93092653156972,12,Winter,2024,Tools,Evergreen
SALE0135303,2024-09-18,P2422,1,51214.34,CUST00184,STORE008,10912.84696943825,9,Autumn,2024,Home Goods,Vanguard
SALE0135304,2023-11-22,P1842,1,1062.55,CUST00579,STORE002,197.17153399995644,11,Autumn,2023,Apparel,EleganceWear
SALE0135305,2024-05-26,P1898,5,5158.65,CUST00596,STORE010,910.9591396251884,5,Spring,2024,Tools,GourmetDelight
SALE0135306,2024-05-10,P1948,1,303.43,CUST00243,STORE005,65.97831575602456,5,Spring,2024,Books,BrightSpark
SALE0135307,2023-10-21,P2175,3,2555.97,CUST00044,STORE001,507.35997846943656,10,Autumn,2023,Home Goods,FusionFoods
SALE0135308,2024-01-06,P1509,5,918.35,CUST00237,STORE004,201.79788983390307,1,Winter,2024,Electronics,Quantum
SALE0135309,2024-02-05,P2330,5,2245.2,CUST00663,STORE003,365.9890287954043,2,Winter,2024,Electronics,StylePro
SALE0135310,2024-05-18,P2096,1,379.15,CUST00765,STORE010,67.57301057431754,5,Spring,2024,Apparel,Radiant
SALE0135311,2024-02-23,P2013,2,396.96,CUST00217,STORE008,72.21061772496283,2,Winter,2024,Home Goods,TechNova
SALE0135312,2024-06-23,P2453,5,8282.8,CUST00007,STORE005,1687.2256061027383,6,Summer,2024,Books,OptiSolve
SALE0135313,2024-03-30,P1259,5,736.6,CUST00718,STORE006,140.69699091211237,3,Spring,2024,Tools,DreamSleep
SALE0135314,2024-11-17,P2211,3,1982.1,CUST00850,STORE008,442.1506172532463,11,Autumn,2024,Home Goods,BrightSpark
SALE0135315,2024-06-04,P2072,3,4941.9,CUST00177,STORE009,1084.311626954618,6,Summer,2024,Electronics,Zestful
SALE0135316,2024-01-15,P1822,2,4397.3,CUST00344,STORE007,744.6633716106487,1,Winter,2024,Tools,PawsitivePet
SALE0135317,2024-07-12,P1521,2,607.78,CUST00503,STORE008,119.40160034119474,7,Summer,2024,Books,PawsitivePet
SALE0135318,2023-12-22,P1677,4,879.0,CUST00584,STORE009,159.09670735502812,12,Winter,2023,Electronics,EcoLiving
SALE0135319,2024-10-13,P2470,3,4123.32,CUST00565,STORE002,963.281183095746,10,Autumn,2024,Books,VitalityPlus
SALE0135320,2023-08-13,P1061,5,241095.8,CUST00627,STORE010,54027.7931916278,8,Summer,2023,Electronics,PawsitivePet
SALE0135321,2023-08-22,P2405,1,49242.69,CUST00829,STORE007,9352.112378188562,8,Summer,2023,Electronics,SwiftTech
SALE0135322,2024-05-11,P1478,1,406.97,CUST00651,STORE007,61.22164331211721,5,Spring,2024,Electronics,FusionFoods
SALE0135323,2024-05-03,P1295,2,1486.64,CUST00273,STORE008,236.56962873149325,5,Spring,2024,Home Goods,DreamSleep
SALE0135324,2024-03-10,P1008,4,369.88,CUST00567,STORE006,87.60098523618524,3,Spring,2024,Home Goods,Zestful
SALE0135325,2024-09-29,P1240,3,965.43,CUST00220,STORE007,165.28002041183512,9,Autumn,2024,Food,BrightSpark
SALE0135326,2024-02-19,P1773,3,213.12,CUST00698,STORE008,32.879511642493206,2,Winter,2024,Food,ZenithGear
SALE0135327,2024-11-22,P2282,3,886.95,CUST00880,STORE003,159.89676415265612,11,Autumn,2024,Tools,GourmetDelight
SALE0135328,2024-04-25,P1734,3,84.36,CUST00676,STORE004,20.268989346235816,4,Spring,2024,Tools,OptiSolve
SALE0135329,2023-07-19,P1745,4,4498.44,CUST00273,STORE001,1082.7858826361871,7,Summer,2023,Apparel,Xpert
SALE0135330,2024-09-12,P1208,4,4308.32,CUST00124,STORE006,785.1849615141048,9,Autumn,2024,Books,ArtisanCrafts
SALE0135331,2024-12-07,P1194,2,583.42,CUST00597,STORE008,99.50399414671662,12,Winter,2024,Books,ZenithGear
SALE0135332,2023-09-14,P2170,5,3319.75,CUST00712,STORE001,806.3798175889032,9,Autumn,2023,Tools,UrbanStride
SALE0135333,2023-11-11,P2229,4,1221.32,CUST00096,STORE003,211.2143018053007,11,Autumn,2023,Food,Titan
SALE0135334,2023-07-27,P1819,1,625.73,CUST00411,STORE003,120.63660387506016,7,Summer,2023,Books,SwiftTech
SALE0135335,2024-03-09,P2172,5,8520.85,CUST00075,STORE007,1541.0661062474178,3,Spring,2024,Apparel,StylePro
SALE0135336,2024-01-29,P2026,4,5133.04,CUST00653,STORE003,945.4509235563384,1,Winter,2024,Electronics,Wavecrest
SALE0135337,2023-08-25,P2441,2,414.96,CUST00529,STORE003,81.59489401846797,8,Summer,2023,Home Goods,Wavecrest
SALE0135338,2023-09-02,P1793,5,10231.0,CUST00621,STORE010,2512.577814139652,9,Autumn,2023,Food,Xpert
SALE0135339,2024-10-19,P1561,4,1260.28,CUST00813,STORE009,220.00028226358967,10,Autumn,2024,Home Goods,PawsitivePet
SALE0135340,2024-04-03,P1819,3,1877.19,CUST00733,STORE009,363.2069249910594,4,Spring,2024,Books,DreamSleep
SALE0135341,2023-08-19,P2003,5,7739.45,CUST00442,STORE006,1808.9235903976155,8,Summer,2023,Home Goods,Pinnacle
SALE0135342,2023-07-22,P2362,5,507.85,CUST00943,STORE002,112.68618353911285,7,Summer,2023,Books,Pinnacle
SALE0135343,2023-12-26,P2143,4,404652.88,CUST00386,STORE009,65870.61944084552,12,Winter,2023,Home Goods,Sportique
SALE0135344,2023-09-05,P2056,4,2763.44,CUST00360,STORE007,417.99817523693554,9,Autumn,2023,Food,Nexus
SALE0135345,2023-09-01,P1794,5,3908.05,CUST00247,STORE002,899.7817706343295,9,Autumn,2023,Books,EleganceWear
SALE0135346,2023-09-27,P1711,5,6069.0,CUST00181,STORE007,1404.3387485268609,9,Autumn,2023,Books,Wavecrest
SALE0135347,2023-08-12,P1792,4,2600.16,CUST00166,STORE009,585.6619390897423,8,Summer,2023,Home Goods,Titan
SALE0135348,2024-12-03,P1283,3,117.03,CUST00836,STORE002,23.16723675300752,12,Winter,2024,Home Goods,Xpert
SALE0135349,2023-12-10,P1354,2,1273.4,CUST00551,STORE008,292.95513169179844,12,Winter,2023,Home Goods,Quantum
SALE0135350,2024-02-24,P1844,5,6299.6,CUST00120,STORE010,1544.8526547427275,2,Winter,2024,Tools,Titan
SALE0135351,2024-05-03,P2309,1,138.38,CUST00040,STORE001,28.50376016856153,5,Spring,2024,Apparel,Stellar
SALE0135352,2024-09-08,P1539,2,115685.84,CUST00286,STORE009,22785.83024346805,9,Autumn,2024,Home Goods,Vanguard
SALE0135353,2024-02-03,P2026,2,2566.52,CUST00783,STORE007,565.8390323183197,2,Winter,2024,Electronics,ArtisanCrafts
SALE0135354,2023-10-12,P1678,1,55.57,CUST00948,STORE003,8.971961157472666,10,Autumn,2023,Books,Radiant
SALE0135355,2023-12-03,P1400,4,158.12,CUST00051,STORE010,31.97408461841396,12,Winter,2023,Books,Nexus
SALE0135356,2024-02-17,P1716,1,1326.2,CUST00306,STORE004,213.99901761919108,2,Winter,2024,Tools,BrightSpark
SALE0135357,2023-12-05,P1103,4,759.2,CUST00340,STORE008,126.36744765502868,12,Winter,2023,Home Goods,PawsitivePet
SALE0135358,2024-11-17,P2469,1,488.49,CUST00808,STORE005,82.4058146519471,11,Autumn,2024,Books,DreamSleep
SALE0135359,2023-09-30,P2080,4,1251.52,CUST00326,STORE009,296.25687896485454,9,Autumn,2023,Food,UrbanStride
SALE0135360,2023-09-16,P2037,3,928.2,CUST00500,STORE003,206.35001648845488,9,Autumn,2023,Electronics,PawsitivePet
SALE0135361,2024-07-10,P2491,2,992.34,CUST00473,STORE010,170.13385626514057,7,Summer,2024,Tools,BrightSpark
SALE0135362,2023-11-05,P1685,2,574.64,CUST00399,STORE010,100.6740595316151,11,Autumn,2023,Home Goods,BrightSpark
SALE0135363,2024-12-21,P1548,2,2982.12,CUST00706,STORE010,608.7677779933575,12,Winter,2024,Home Goods,SwiftTech
SALE0135364,2024-01-23,P2104,5,3387.8,CUST00271,STORE007,825.5221294422272,1,Winter,2024,Food,SwiftTech
SALE0135365,2024-09-25,P1293,4,662.64,CUST00542,STORE007,150.265234495566,9,Autumn,2024,Home Goods,DreamSleep
SALE0135366,2024-03-21,P2329,2,1286.56,CUST00641,STORE006,275.14533649389074,3,Spring,2024,Apparel,Quantum
SALE0135367,2024-10-16,P1781,4,1498.64,CUST00776,STORE003,249.02024932393604,10,Autumn,2024,Home Goods,GourmetDelight
SALE0135368,2024-11-04,P1107,2,1212.24,CUST00271,STORE004,294.9505703987079,11,Autumn,2024,Food,EleganceWear
SALE0135369,2024-03-10,P2178,4,941.6,CUST00754,STORE003,155.80820156103766,3,Spring,2024,Home Goods,Titan
SALE0135370,2024-10-08,P1811,4,773.44,CUST00815,STORE008,117.85309570584565,10,Autumn,2024,Home Goods,Zestful
SALE0135371,2024-08-18,P1962,4,1470.12,CUST00338,STORE004,267.23438194411585,8,Summer,2024,Books,Pinnacle
SALE0135372,2024-09-25,P2268,3,4899.48,CUST00603,STORE008,799.2671831933089,9,Autumn,2024,Tools,AquaFlow
SALE0135373,2023-10-03,P1850,1,1794.2,CUST00780,STORE009,372.8995852928639,10,Autumn,2023,Tools,StylePro
SALE0135374,2023-09-06,P1109,1,876.8,CUST00984,STORE004,154.85268494147397,9,Autumn,2023,Books,Unify
SALE0135375,2024-12-14,P2212,5,14686.95,CUST00122,STORE001,2404.954003305155,12,Winter,2024,Electronics,Radiant
SALE0135376,2023-08-27,P1486,2,1595.42,CUST00003,STORE005,390.9591359873618,8,Summer,2023,Tools,EcoLiving
SALE0135377,2024-11-02,P1875,2,6789.88,CUST00632,STORE007,1535.2942695752977,11,Autumn,2024,Food,Pinnacle
SALE0135378,2024-04-17,P2155,5,653.6,CUST00433,STORE001,119.0834800245584,4,Spring,2024,Apparel,Lumiere
SALE0135379,2024-02-08,P1168,2,5192.0,CUST00263,STORE003,1065.11130936236,2,Winter,2024,Apparel,HomeComforts
SALE0135380,2023-08-30,P1375,3,10290.57,CUST00172,STORE006,1934.4874277051567,8,Summer,2023,Food,Stellar
SALE0135381,2023-12-29,P1104,1,693.67,CUST00940,STORE007,160.07762127566315,12,Winter,2023,Home Goods,GreenGarden
SALE0135382,2024-01-22,P1590,3,5344.02,CUST00066,STORE004,1285.1916409058697,1,Winter,2024,Electronics,HomeComforts
SALE0135383,2024-08-12,P1658,4,427.92,CUST00558,STORE002,65.99879074157833,8,Summer,2024,Books,TechNova
SALE0135384,2023-07-10,P1197,2,605.52,CUST00277,STORE003,144.6006091977305,7,Summer,2023,Tools,BrightSpark
SALE0135385,2023-09-18,P1072,4,349.84,CUST00240,STORE007,71.47860654679016,9,Autumn,2023,Electronics,Wavecrest
SALE0135386,2024-07-23,P2074,2,673.34,CUST00859,STORE004,142.3966917048191,7,Summer,2024,Food,UrbanStride
SALE0135387,2024-06-03,P1175,3,2418.63,CUST00455,STORE009,509.97648130956776,6,Summer,2024,Apparel,TechNova
SALE0135388,2024-04-13,P2440,1,55.74,CUST00249,STORE006,9.1335028642616,4,Spring,2024,Home Goods,Lumiere
SALE0135389,2024-02-15,P2169,1,411.35,CUST00950,STORE005,93.55313801589364,2,Winter,2024,Electronics,BrightSpark
SALE0135390,2024-01-04,P2415,1,1212.32,CUST00125,STORE001,211.1380169516759,1,Winter,2024,Tools,PrimeTools
SALE0135391,2024-05-09,P1141,3,7192.92,CUST00403,STORE005,1701.0184140188371,5,Spring,2024,Home Goods,EcoLiving
SALE0135392,2024-08-10,P2075,3,929.4,CUST00794,STORE009,183.2827613899589,8,Summer,2024,Books,Stellar
SALE0135393,2024-06-19,P1751,4,627.44,CUST00296,STORE009,126.9289843980134,6,Summer,2024,Electronics,StylePro
SALE0135394,2023-11-27,P2314,4,2196.92,CUST00684,STORE009,469.2897329339924,11,Autumn,2023,Tools,UrbanStride
SALE0135395,2023-07-01,P1443,2,124.22,CUST00203,STORE003,22.73081442455772,7,Summer,2023,Tools,Unify
SALE0135396,2024-09-27,P2417,4,486.76,CUST00153,STORE004,102.3230827128487,9,Autumn,2024,Home Goods,ArtisanCrafts
SALE0135397,2024-03-30,P1112,1,207.42,CUST00027,STORE003,43.39646878126339,3,Spring,2024,Home Goods,UrbanStride
SALE0135398,2024-04-01,P1817,1,452.57,CUST00926,STORE010,108.4876675452317,4,Spring,2024,Tools,GlobalGifts
SALE0135399,2023-08-17,P1819,4,2502.92,CUST00032,STORE009,547.7835260567612,8,Summer,2023,Books,PrimeTools
SALE0135400,2024-07-19,P2052,5,5620.0,CUST00968,STORE006,938.9136092848748,7,Summer,2024,Books,YieldMaster
SALE0135401,2024-11-17,P1949,2,2099.42,CUST00896,STORE009,340.11794179112485,11,Autumn,2024,Books,Radiant
SALE0135402,2024-05-30,P1513,2,230.88,CUST00746,STORE008,42.65529688839509,5,Spring,2024,Tools,Radiant
SALE0135403,2024-06-14,P1876,3,1320.84,CUST00066,STORE006,297.38990540035195,6,Summer,2024,Tools,FusionFoods
SALE0135404,2024-11-01,P2304,4,99012.68,CUST00129,STORE005,20186.56878127329,11,Autumn,2024,Electronics,GourmetDelight
SALE0135405,2023-07-24,P2259,3,192306.03,CUST00842,STORE007,43847.73920061249,7,Summer,2023,Food,Evergreen
SALE0135406,2023-07-10,P1118,2,244.9,CUST00908,STORE003,40.39626646867833,7,Summer,2023,Apparel,GlobalGifts
SALE0135407,2024-03-31,P1088,2,119.2,CUST00901,STORE003,27.08268824949994,3,Spring,2024,Electronics,Xpert
SALE0135408,2024-06-27,P2017,4,1112.68,CUST00784,STORE005,196.9340736748836,6,Summer,2024,Home Goods,Zestful
SALE0135409,2023-12-17,P2272,4,6035.48,CUST00651,STORE003,1041.8425796187728,12,Winter,2023,Tools,PawsitivePet
SALE0135410,2024-04-17,P1706,5,3004.45,CUST00788,STORE002,593.8163606751025,4,Spring,2024,Tools,EleganceWear
SALE0135411,2023-07-30,P1472,4,1738.72,CUST00577,STORE002,262.915757358033,7,Summer,2023,Electronics,Pinnacle
SALE0135412,2023-09-19,P2159,3,75466.32,CUST00966,STORE004,14463.104922860177,9,Autumn,2023,Electronics,GreenGarden
SALE0135413,2023-12-25,P1247,1,491.53,CUST00509,STORE008,114.82743771296474,12,Winter,2023,Tools,Titan
SALE0135414,2024-10-14,P2185,4,2528.44,CUST00062,STORE002,494.9218921217028,10,Autumn,2024,Electronics,PrimeTools
SALE0135415,2023-07-06,P1066,2,4426.64,CUST00619,STORE006,1062.6982164133062,7,Summer,2023,Home Goods,GourmetDelight
SALE0135416,2023-11-10,P1064,3,761.58,CUST00053,STORE010,155.7108278057089,11,Autumn,2023,Tools,Xpert
SALE0135417,2023-11-13,P2183,5,726.1,CUST00542,STORE004,116.26779563813938,11,Autumn,2023,Apparel,Unify
SALE0135418,2024-04-04,P1857,5,3621.9,CUST00030,STORE003,864.354376640353,4,Spring,2024,Electronics,Stellar
SALE0135419,2024-04-28,P1960,3,657.12,CUST00866,STORE006,157.18831155565957,4,Spring,2024,Tools,EleganceWear
SALE0135420,2024-10-15,P1583,2,244.68,CUST00644,STORE008,60.64214448243874,10,Autumn,2024,Tools,BrightSpark
SALE0135421,2024-02-18,P2340,5,7812.4,CUST00173,STORE005,1187.9702710230774,2,Winter,2024,Electronics,ZenithGear
SALE0135422,2024-07-03,P1171,3,7779.09,CUST00219,STORE007,1825.1210248443003,7,Summer,2024,Electronics,ZenithGear
SALE0135423,2024-10-15,P1802,1,694.07,CUST00856,STORE008,117.7603155213901,10,Autumn,2024,Electronics,Quantum
SALE0135424,2023-10-26,P1074,3,1432.71,CUST00827,STORE004,352.8859251593012,10,Autumn,2023,Food,Nexus
SALE0135425,2024-03-18,P1319,5,642.0,CUST00748,STORE009,137.19105171745232,3,Spring,2024,Home Goods,Zestful
SALE0135426,2024-02-27,P1472,1,434.68,CUST00014,STORE003,85.59984946343906,2,Winter,2024,Electronics,Zestful
SALE0135427,2023-10-09,P2139,1,48.08,CUST00341,STORE009,9.50317584599179,10,Autumn,2023,Apparel,SwiftTech
SALE0135428,2023-12-03,P2255,1,928.54,CUST00599,STORE008,175.29772862666846,12,Winter,2023,Books,Unify
SALE0135429,2023-08-12,P1065,3,261556.47,CUST00878,STORE010,59468.83502266605,8,Summer,2023,Electronics,GlobalGifts
SALE0135430,2024-12-08,P1345,2,52412.46,CUST00488,STORE002,11539.405128062614,12,Winter,2024,Home Goods,OptiSolve
SALE0135431,2024-11-06,P1599,5,5958.1,CUST00599,STORE001,1108.9738235200878,11,Autumn,2024,Books,VitalityPlus
SALE0135432,2024-11-21,P2389,3,1522.41,CUST00967,STORE003,276.3461072194011,11,Autumn,2024,Books,Vanguard
SALE0135433,2023-07-21,P2198,2,333.82,CUST00645,STORE002,71.2706769293155,7,Summer,2023,Food,Vanguard
SALE0135434,2023-08-04,P1122,4,2493.76,CUST00768,STORE008,484.736077379092,8,Summer,2023,Apparel,Nexus
SALE0135435,2023-08-26,P1850,4,7176.8,CUST00317,STORE008,1353.1616737438214,8,Summer,2023,Tools,FusionFoods
SALE0135436,2024-01-27,P1212,2,1047.52,CUST00587,STORE010,217.6589362609458,1,Winter,2024,Apparel,SwiftTech
SALE0135437,2023-08-31,P1016,5,7134.5,CUST00284,STORE010,1690.5498668771088,8,Summer,2023,Electronics,EleganceWear
SALE0135438,2024-01-07,P1094,2,669.66,CUST00044,STORE003,111.01955238989574,1,Winter,2024,Food,ZenithGear
SALE0135439,2024-11-06,P2382,4,310433.8,CUST00020,STORE004,59208.032379988064,11,Autumn,2024,Apparel,OptiSolve
SALE0135440,2023-11-12,P1200,2,610.78,CUST00816,STORE007,94.68408390304174,11,Autumn,2023,Books,Stellar
SALE0135441,2024-03-17,P1359,2,1078.72,CUST00208,STORE007,206.91021129367084,3,Spring,2024,Tools,BrightSpark
SALE0135442,2023-07-31,P1792,3,1950.12,CUST00929,STORE005,433.2338553006091,7,Summer,2023,Home Goods,Unify
SALE0135443,2024-08-24,P1875,4,13579.76,CUST00350,STORE010,2140.7863799043266,8,Summer,2024,Food,GreenGarden
SALE0135444,2023-08-10,P2203,5,9022.4,CUST00841,STORE008,1965.3278018750327,8,Summer,2023,Apparel,GourmetDelight
SALE0135445,2024-04-02,P1536,4,388441.36,CUST00559,STORE003,92797.21518721971,4,Spring,2024,Tools,PawsitivePet
SALE0135446,2024-02-10,P1038,5,450661.6,CUST00926,STORE009,93964.07289879338,2,Winter,2024,Apparel,PrimeTools
SALE0135447,2024-01-09,P2446,5,7616.75,CUST00898,STORE006,1672.539484766769,1,Winter,2024,Food,Radiant
SALE0135448,2024-04-19,P2255,2,1857.08,CUST00849,STORE003,449.7177909256416,4,Spring,2024,Books,SwiftTech
SALE0135449,2024-06-21,P1443,5,310.55,CUST00660,STORE008,60.81849595759448,6,Summer,2024,Tools,Pinnacle
SALE0135450,2023-09-25,P2242,3,2399.34,CUST00165,STORE006,583.459517486985,9,Autumn,2023,Electronics,Vanguard
SALE0135451,2024-11-14,P1433,1,1634.93,CUST00007,STORE001,337.9206256401137,11,Autumn,2024,Electronics,PawsitivePet
SALE0135452,2024-01-04,P1950,3,1211.7,CUST00151,STORE002,214.3524148768533,1,Winter,2024,Electronics,GourmetDelight
SALE0135453,2023-08-07,P1307,4,825.24,CUST00479,STORE001,184.4250693645929,8,Summer,2023,Electronics,BrightSpark
SALE0135454,2023-07-19,P2473,5,3686.55,CUST00238,STORE005,707.2114101381292,7,Summer,2023,Electronics,EcoLiving
SALE0135455,2024-05-23,P1226,2,489.64,CUST00388,STORE001,104.52515831077848,5,Spring,2024,Home Goods,SwiftTech
SALE0135456,2023-10-09,P2478,1,191.25,CUST00824,STORE004,37.65278144060141,10,Autumn,2023,Food,FusionFoods
SALE0135457,2023-11-12,P1830,5,475.4,CUST00172,STORE001,75.13518042636994,11,Autumn,2023,Apparel,Wavecrest
SALE0135458,2024-04-27,P2316,5,2560.05,CUST00822,STORE002,405.2480269333991,4,Spring,2024,Books,PrimeTools
SALE0135459,2024-12-01,P1006,4,9517.56,CUST00053,STORE002,2148.1187502529497,12,Winter,2024,Food,GreenGarden
SALE0135460,2024-05-20,P2066,5,2566.35,CUST00588,STORE006,585.1270109433915,5,Spring,2024,Tools,Zestful
SALE0135461,2023-07-29,P1604,5,43966.65,CUST00542,STORE003,9592.23218382134,7,Summer,2023,Books,Pinnacle
SALE0135462,2024-09-23,P1283,4,156.04,CUST00986,STORE001,34.10626548793534,9,Autumn,2024,Home Goods,StylePro
SALE0135463,2024-10-12,P2203,1,1804.48,CUST00159,STORE009,378.2473677447399,10,Autumn,2024,Apparel,EleganceWear
SALE0135464,2024-12-17,P1585,4,127.72,CUST00017,STORE009,24.79617412915176,12,Winter,2024,Tools,Nexus
SALE0135465,2024-01-18,P1122,5,3117.2,CUST00007,STORE007,641.3282724309103,1,Winter,2024,Apparel,Lumiere
SALE0135466,2024-03-03,P1909,1,2568.38,CUST00769,STORE006,448.0817131968163,3,Spring,2024,Apparel,EcoLiving
SALE0135467,2024-07-28,P1738,4,153.12,CUST00034,STORE008,31.566679232024025,7,Summer,2024,Apparel,ZenithGear
SALE0135468,2023-10-14,P2281,1,465.71,CUST00583,STORE004,89.37091074549507,10,Autumn,2023,Food,TechNova
SALE0135469,2024-05-12,P1501,4,351.76,CUST00125,STORE001,80.60316744468987,5,Spring,2024,Tools,Zestful
SALE0135470,2024-06-09,P2209,3,1634.22,CUST00827,STORE004,379.49123449410735,6,Summer,2024,Food,TechNova
SALE0135471,2024-07-16,P1106,2,1209.58,CUST00030,STORE001,199.5945614385589,7,Summer,2024,Food,Sportique
SALE0135472,2024-07-08,P1634,4,2275.4,CUST00974,STORE003,368.2189082448512,7,Summer,2024,Apparel,DreamSleep
SALE0135473,2024-04-08,P1067,2,22225.96,CUST00179,STORE006,5112.169800240905,4,Spring,2024,Food,Quantum
SALE0135474,2024-11-14,P2419,2,5331.56,CUST00026,STORE002,1268.128139492672,11,Autumn,2024,Food,HomeComforts
SALE0135475,2024-03-03,P2223,4,2112.28,CUST00227,STORE008,465.2701843563317,3,Spring,2024,Tools,Unify
SALE0135476,2024-03-27,P1377,3,1689.06,CUST00735,STORE008,338.4948077425093,3,Spring,2024,Electronics,DreamSleep
SALE0135477,2024-06-03,P2220,1,62.43,CUST00025,STORE001,10.282836894358413,6,Summer,2024,Apparel,Titan
SALE0135478,2024-11-26,P1676,2,39463.98,CUST00889,STORE004,8451.001728580068,11,Autumn,2024,Food,FusionFoods
SALE0135479,2024-07-16,P1482,1,1163.08,CUST00050,STORE003,174.5575165088285,7,Summer,2024,Apparel,Zestful
SALE0135480,2023-11-29,P1960,4,876.16,CUST00781,STORE008,167.3858124808709,11,Autumn,2023,Tools,GourmetDelight
SALE0135481,2023-08-06,P1958,4,770.48,CUST00406,STORE009,116.91878279900588,8,Summer,2023,Books,AquaFlow
SALE0135482,2023-08-28,P2193,5,7140.65,CUST00489,STORE004,1610.0416386508916,8,Summer,2023,Electronics,PawsitivePet
SALE0135483,2023-08-26,P2016,3,1666.11,CUST00731,STORE003,282.8630917989408,8,Summer,2023,Food,DreamSleep
SALE0135484,2024-12-16,P1042,4,13870.32,CUST00023,STORE007,2232.15920064328,12,Winter,2024,Electronics,TechNova
SALE0135485,2023-10-05,P2027,1,548.43,CUST00946,STORE003,106.60307328143224,10,Autumn,2023,Electronics,YieldMaster
SALE0135486,2023-10-09,P1780,3,9266.13,CUST00682,STORE009,2190.938231569126,10,Autumn,2023,Electronics,PrimeTools
SALE0135487,2023-12-24,P1210,3,2454.93,CUST00612,STORE007,558.7093947104198,12,Winter,2023,Electronics,VitalityPlus
